bulan,tahun,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin,jumlah
Mei,2021,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,12
Mei,2021,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,8
Mei,2021,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,11
Mei,2021,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,18
Mei,2021,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,27
Mei,2021,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,16
Mei,2021,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,10
Mei,2021,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,15
Mei,2021,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,16
Mei,2021,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,8
Mei,2021,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,17
Mei,2021,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,17
Mei,2021,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,36
Mei,2021,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,24
Mei,2021,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,19
Mei,2021,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,11
Mei,2021,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,17
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,0
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,1
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,3
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,1
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,7
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,0
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,3
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,4
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,13
Mei,2021,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,18
Mei,2021,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,9
Mei,2021,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,16
Mei,2021,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perempuan,19
Mei,2021,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,6
Mei,2021,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,9
Mei,2021,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,2
Mei,2021,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,25
Mei,2021,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,38
Mei,2021,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,15
Mei,2021,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,7
Mei,2021,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,21
Mei,2021,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,17
Mei,2021,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,17
Mei,2021,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,19
Mei,2021,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,29
Mei,2021,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,24
Mei,2021,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,24
Mei,2021,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,17
Mei,2021,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,10
Mei,2021,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,6
Mei,2021,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,11
Mei,2021,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,12
Mei,2021,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,8
Mei,2021,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,18
Mei,2021,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,21
Mei,2021,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,9
Mei,2021,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,8
Mei,2021,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,7
Mei,2021,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,18
Mei,2021,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,6
Mei,2021,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,8
Mei,2021,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,10
Mei,2021,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,7
Mei,2021,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,11
Mei,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,16
Mei,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,22
Mei,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,11
Mei,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,21
Mei,2021,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,14
Mei,2021,JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,26
Mei,2021,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,11
Mei,2021,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,16
Mei,2021,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,14
Mei,2021,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,30
Mei,2021,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,17
Mei,2021,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,10
Mei,2021,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,26
Mei,2021,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,18
Mei,2021,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,18
Mei,2021,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,22
Mei,2021,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,34
Mei,2021,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,18
Mei,2021,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,51
Mei,2021,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,43
Mei,2021,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,46
Mei,2021,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,15
Mei,2021,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,26
Mei,2021,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,26
Mei,2021,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,36
Mei,2021,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,40
Mei,2021,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,57
Mei,2021,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,12
Mei,2021,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,18
Mei,2021,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,18
Mei,2021,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,9
Mei,2021,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,21
Mei,2021,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,37
Mei,2021,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,33
Mei,2021,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,14
Mei,2021,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,35
Mei,2021,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,28
Mei,2021,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,17
Mei,2021,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,21
Mei,2021,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,15
Mei,2021,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,22
Mei,2021,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,23
Mei,2021,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,16
Mei,2021,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,14
Mei,2021,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,15
Mei,2021,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,25
Mei,2021,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,41
Mei,2021,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,5
